full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Romanticism\lev-lagorio_southern-landscape-1866.jpg,Romanticism\lev-lagorio_southern-landscape-1866.jpg,Romanticism,lev-lagorio_southern-landscape-1866.jpg,The dark shading on the side of the landscape feels like the sun is setting and only shining on one side.,awe
data\raw\wikiart\Impressionism\octav-bancila_muncind-p-m-ntul-1915.jpg,Impressionism\octav-bancila_muncind-p-m-ntul-1915.jpg,Impressionism,octav-bancila_muncind-p-m-ntul-1915.jpg,The 3 women worked hard out in those fields every day of their lives.,sadness
data\raw\wikiart\Abstract_Expressionism\howard-hodgkin_moroccan-door-1991.jpg,Abstract_Expressionism\howard-hodgkin_moroccan-door-1991.jpg,Abstract_Expressionism,howard-hodgkin_moroccan-door-1991.jpg,The blue colors and the big black square look bleak and unwelcoming. Like something someone depressed would draw.,sadness
data\raw\wikiart\Synthetic_Cubism\juan-gris_glass-and-bottle.jpg,Synthetic_Cubism\juan-gris_glass-and-bottle.jpg,Synthetic_Cubism,juan-gris_glass-and-bottle.jpg,love the goofy face on the bottom with the exaggerated adams apple makes me laugh,amusement
data\raw\wikiart\Impressionism\federico-zandomeneghi_the-reader.jpg,Impressionism\federico-zandomeneghi_the-reader.jpg,Impressionism,federico-zandomeneghi_the-reader.jpg,The young woman is fully engrossed in a good book,contentment
data\raw\wikiart\Impressionism\pierre-auguste-renoir_georges-riviere-and-margot-1876.jpg,Impressionism\pierre-auguste-renoir_georges-riviere-and-margot-1876.jpg,Impressionism,pierre-auguste-renoir_georges-riviere-and-margot-1876.jpg,This is sweet. Looks like dad or uncle is helping the boy with maybe some schoolwork or a letter or a reading assignment. The clothes and surroundings are very nice.,awe
data\raw\wikiart\Abstract_Expressionism\walter-darby-bannard_yellow-rose-12-1969.jpg,Abstract_Expressionism\walter-darby-bannard_yellow-rose-12-1969.jpg,Abstract_Expressionism,walter-darby-bannard_yellow-rose-12-1969.jpg,The bright yellow is a very happy color and the image itself implies little to kill the mood.,contentment
data\raw\wikiart\Rococo\joshua-reynolds_charles-coote-1st-earl-of-bellamont.jpg,Rococo\joshua-reynolds_charles-coote-1st-earl-of-bellamont.jpg,Rococo,joshua-reynolds_charles-coote-1st-earl-of-bellamont.jpg,The uniform with gold accessories and fine draperies in the background make the man seem wealthy and important.,awe
data\raw\wikiart\Realism\camille-corot_pastorale-1873.jpg,Realism\camille-corot_pastorale-1873.jpg,Realism,camille-corot_pastorale-1873.jpg,The soft brown colors and shadowing make this a nice work of art.,contentment
data\raw\wikiart\Romanticism\sir-lawrence-alma-tadema_exhausted-maenides-after-the-dance-1874.jpg,Romanticism\sir-lawrence-alma-tadema_exhausted-maenides-after-the-dance-1874.jpg,Romanticism,sir-lawrence-alma-tadema_exhausted-maenides-after-the-dance-1874.jpg,I like the different postures of these women and their skin tones.,contentment
data\raw\wikiart\Baroque\rembrandt_river-landscape-with-a-windmill-1640.jpg,Baroque\rembrandt_river-landscape-with-a-windmill-1640.jpg,Baroque,rembrandt_river-landscape-with-a-windmill-1640.jpg,The dark black clouds at the corner of the picture makes it look as though a violent storm is approaching.,fear
data\raw\wikiart\Northern_Renaissance\jean-fouquet_death-of-bertrand-du-guesclin-1460.jpg,Northern_Renaissance\jean-fouquet_death-of-bertrand-du-guesclin-1460.jpg,Northern_Renaissance,jean-fouquet_death-of-bertrand-du-guesclin-1460.jpg,"The soldiers appear to be marching to a man to kneel, which is rather awe-inspiring.",excitement
data\raw\wikiart\Impressionism\claude-monet_palm-trees-at-bordighera.jpg,Impressionism\claude-monet_palm-trees-at-bordighera.jpg,Impressionism,claude-monet_palm-trees-at-bordighera.jpg,The pastel colors and the pleasant desert scene are peaceful,contentment
data\raw\wikiart\Baroque\rembrandt_portrait-of-titus-rembrandt-s-son-1652.jpg,Baroque\rembrandt_portrait-of-titus-rembrandt-s-son-1652.jpg,Baroque,rembrandt_portrait-of-titus-rembrandt-s-son-1652.jpg,Simple quick line drawing of a kid who's looking snotty at the moment.,disgust
data\raw\wikiart\Symbolism\nicholas-roerich_nubra-valley.jpg,Symbolism\nicholas-roerich_nubra-valley.jpg,Symbolism,nicholas-roerich_nubra-valley.jpg,It is very interesting how the clouds look like the waves in the water.,awe
data\raw\wikiart\Symbolism\mikalojus-ciurlionis_not_detected_194338.jpg,Symbolism\mikalojus-ciurlionis_not_detected_194338.jpg,Symbolism,mikalojus-ciurlionis_not_detected_194338.jpg,"this grandiose canyon is tall, and surrounded with a pleasant forest",contentment
data\raw\wikiart\Baroque\rembrandt_christ-in-the-storm-1633.jpg,Baroque\rembrandt_christ-in-the-storm-1633.jpg,Baroque,rembrandt_christ-in-the-storm-1633.jpg,Awesome painting about a ship on rough seas. The action lifts off the painting,awe
data\raw\wikiart\Impressionism\camille-pissarro_meadow-at-bazincourt-1885.jpg,Impressionism\camille-pissarro_meadow-at-bazincourt-1885.jpg,Impressionism,camille-pissarro_meadow-at-bazincourt-1885.jpg,Peaceful scenery of lush green grass and rows of sunlit trees.,excitement
data\raw\wikiart\Abstract_Expressionism\joan-miro_not_detected_227945.jpg,Abstract_Expressionism\joan-miro_not_detected_227945.jpg,Abstract_Expressionism,joan-miro_not_detected_227945.jpg,"This ""art"" is just plain creepy.  It looks like something out of Pink Floyd's ""The Wall"" movie.",fear
data\raw\wikiart\Romanticism\john-constable_study-of-tree-trunks.jpg,Romanticism\john-constable_study-of-tree-trunks.jpg,Romanticism,john-constable_study-of-tree-trunks.jpg,This is very peaceful to me - seeming much like a fall day.,contentment
data\raw\wikiart\Abstract_Expressionism\joe-goode_untitled-torn-clouds-1974.jpg,Abstract_Expressionism\joe-goode_untitled-torn-clouds-1974.jpg,Abstract_Expressionism,joe-goode_untitled-torn-clouds-1974.jpg,It feels as though the sky is being sliced and opening up.,contentment
data\raw\wikiart\Post_Impressionism\edouard-cortes_st-denis-winter-2.jpg,Post_Impressionism\edouard-cortes_st-denis-winter-2.jpg,Post_Impressionism,edouard-cortes_st-denis-winter-2.jpg,A family scene - it is winter and the sky is overcast but people are contented.,contentment
data\raw\wikiart\Expressionism\pablo-picasso_woman-with-a-fan-1905.jpg,Expressionism\pablo-picasso_woman-with-a-fan-1905.jpg,Expressionism,pablo-picasso_woman-with-a-fan-1905.jpg,"This makes me feel uneasy, she seams unnatural and possessed.",something else
data\raw\wikiart\Color_Field_Painting\jose-guerrero_rojo-morado-1985.jpg,Color_Field_Painting\jose-guerrero_rojo-morado-1985.jpg,Color_Field_Painting,jose-guerrero_rojo-morado-1985.jpg,"Confusion- where is the top black line pointing to, and what is its larger meaning?",something else
data\raw\wikiart\Art_Nouveau_Modern\nicholas-roerich_maleine-s-room-1913.jpg,Art_Nouveau_Modern\nicholas-roerich_maleine-s-room-1913.jpg,Art_Nouveau_Modern,nicholas-roerich_maleine-s-room-1913.jpg,There is little happiness in this room that is filled with darkness.,sadness
data\raw\wikiart\Cubism\auguste-herbin_dropsgezicht-1911.jpg,Cubism\auguste-herbin_dropsgezicht-1911.jpg,Cubism,auguste-herbin_dropsgezicht-1911.jpg,this looks like a kid painted this instead of someone that knew what they were doing.,disgust
data\raw\wikiart\Northern_Renaissance\hieronymus-bosch_the-garden-of-earthly-delights-1516-9.jpg,Northern_Renaissance\hieronymus-bosch_the-garden-of-earthly-delights-1516-9.jpg,Northern_Renaissance,hieronymus-bosch_the-garden-of-earthly-delights-1516-9.jpg,it is funny fun the naked kids on the horses,amusement
data\raw\wikiart\Realism\vincent-van-gogh_the-church-in-nuenen-in-winter-1883.jpg,Realism\vincent-van-gogh_the-church-in-nuenen-in-winter-1883.jpg,Realism,vincent-van-gogh_the-church-in-nuenen-in-winter-1883.jpg,The tree branches look like elaborate candle sticks,amusement
data\raw\wikiart\Pop_Art\leroy-neiman_frank-sinatra-duets-1994.jpg,Pop_Art\leroy-neiman_frank-sinatra-duets-1994.jpg,Pop_Art,leroy-neiman_frank-sinatra-duets-1994.jpg,It is a cool colorful picture of Sinatra and it looks cool,excitement
data\raw\wikiart\Art_Nouveau_Modern\zinaida-serebriakova_in-ballet-dressing-room-1924.jpg,Art_Nouveau_Modern\zinaida-serebriakova_in-ballet-dressing-room-1924.jpg,Art_Nouveau_Modern,zinaida-serebriakova_in-ballet-dressing-room-1924.jpg,Looking at the clean beautiful ballerina in contrast to the dingy dirty room makes me feel sad because it shows beauty on top of reality.,sadness
data\raw\wikiart\Baroque\rembrandt_marten-looten.jpg,Baroque\rembrandt_marten-looten.jpg,Baroque,rembrandt_marten-looten.jpg,Nostalgic. Appears to be from a historical period based on the clothing.,something else
data\raw\wikiart\Impressionism\jan-toorop_preparing-the-meal-1883.jpg,Impressionism\jan-toorop_preparing-the-meal-1883.jpg,Impressionism,jan-toorop_preparing-the-meal-1883.jpg,This looks like an old man with his grand children. The colors are mellow and easy on the eyes making the picture pleasent to look at.,contentment
data\raw\wikiart\Romanticism\william-shayer_harvest-time.jpg,Romanticism\william-shayer_harvest-time.jpg,Romanticism,william-shayer_harvest-time.jpg,"Nice detail.  Is the horseman checking on his family, or hos workers?  I wish I knew this story.",contentment
data\raw\wikiart\Mannerism_Late_Renaissance\hans-von-aachen_allegory-or-the-triumph-of-justice-1598.jpg,Mannerism_Late_Renaissance\hans-von-aachen_allegory-or-the-triumph-of-justice-1598.jpg,Mannerism_Late_Renaissance,hans-von-aachen_allegory-or-the-triumph-of-justice-1598.jpg,Holding back the queen from the enemy of justice.,fear
data\raw\wikiart\Expressionism\max-pechstein_die-schwalben-sammeln-sich-ckeritz-i-pommern-1949.jpg,Expressionism\max-pechstein_die-schwalben-sammeln-sich-ckeritz-i-pommern-1949.jpg,Expressionism,max-pechstein_die-schwalben-sammeln-sich-ckeritz-i-pommern-1949.jpg,looks like a scene from a peanuts cartoon,amusement
data\raw\wikiart\Impressionism\paul-gauguin_oestervold-park-copenhagen-1885.jpg,Impressionism\paul-gauguin_oestervold-park-copenhagen-1885.jpg,Impressionism,paul-gauguin_oestervold-park-copenhagen-1885.jpg,The dark lines in the sky looks like something unknown is streaking to earth.,excitement
data\raw\wikiart\Expressionism\zinaida-serebriakova_anna-akhmatova-1922.jpg,Expressionism\zinaida-serebriakova_anna-akhmatova-1922.jpg,Expressionism,zinaida-serebriakova_anna-akhmatova-1922.jpg,"An attractive face with lifelike eyes, but the hair looks like it was drawn with crayon.",contentment
data\raw\wikiart\Baroque\rembrandt_the-circumcision-1661.jpg,Baroque\rembrandt_the-circumcision-1661.jpg,Baroque,rembrandt_the-circumcision-1661.jpg,I like how its focusing on the mom and baby in this.,awe
data\raw\wikiart\Impressionism\guy-rose_the-bridge-at-vernon.jpg,Impressionism\guy-rose_the-bridge-at-vernon.jpg,Impressionism,guy-rose_the-bridge-at-vernon.jpg,The blues of the water and the green of the grass instill a sense of peace and calm.,contentment
data\raw\wikiart\Impressionism\armand-guillaumin_mountain-landscape-pontgibaud-village-in-peschadoire-1895.jpg,Impressionism\armand-guillaumin_mountain-landscape-pontgibaud-village-in-peschadoire-1895.jpg,Impressionism,armand-guillaumin_mountain-landscape-pontgibaud-village-in-peschadoire-1895.jpg,"The bright colors are intriguing, and the figure at the top of the hill looks like Mother Nature with long hair.",awe
data\raw\wikiart\Symbolism\kuzma-petrov-vodkin_violin-1921.jpg,Symbolism\kuzma-petrov-vodkin_violin-1921.jpg,Symbolism,kuzma-petrov-vodkin_violin-1921.jpg,the violin looks well of that is the owner of it has had lots of practice. I can just imagine the sounds that come out from that violin,contentment
data\raw\wikiart\Realism\john-singer-sargent_edouard-pailleron-1879.jpg,Realism\john-singer-sargent_edouard-pailleron-1879.jpg,Realism,john-singer-sargent_edouard-pailleron-1879.jpg,he looks like he is reading for a play or a movie,contentment
data\raw\wikiart\Cubism\auguste-herbin_women-and-children-1914.jpg,Cubism\auguste-herbin_women-and-children-1914.jpg,Cubism,auguste-herbin_women-and-children-1914.jpg,The elements are very well utilized in color.,awe
data\raw\wikiart\Symbolism\frantisek-kupka_yellow-spectrum-1907.jpg,Symbolism\frantisek-kupka_yellow-spectrum-1907.jpg,Symbolism,frantisek-kupka_yellow-spectrum-1907.jpg,"The painting looks like a man that is on the ""fruity"" side. Almost like a gay flamingo dancer.",amusement
data\raw\wikiart\Early_Renaissance\filippo-lippi_madonna-with-the-child-and-two-angels-1465.jpg,Early_Renaissance\filippo-lippi_madonna-with-the-child-and-two-angels-1465.jpg,Early_Renaissance,filippo-lippi_madonna-with-the-child-and-two-angels-1465.jpg,A content mother in awe of her children. She loves them and to them she can do no wrong.,contentment
data\raw\wikiart\Northern_Renaissance\albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,Northern_Renaissance\albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,Northern_Renaissance,albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,For some reason this man's hat looks absolutely ridiculous to me.,amusement
data\raw\wikiart\Color_Field_Painting\ronnie-landfield_surface-of-coral-1981.jpg,Color_Field_Painting\ronnie-landfield_surface-of-coral-1981.jpg,Color_Field_Painting,ronnie-landfield_surface-of-coral-1981.jpg,The colours and shapes are reminiscent of a sunset and give a feeling of relaxation,contentment
data\raw\wikiart\Art_Nouveau_Modern\nicholas-roerich_vignette-for-book-n-k-roerich-1918-4.jpg,Art_Nouveau_Modern\nicholas-roerich_vignette-for-book-n-k-roerich-1918-4.jpg,Art_Nouveau_Modern,nicholas-roerich_vignette-for-book-n-k-roerich-1918-4.jpg,The dull color and the confusion of the lines as to what I am looking at make me not really content to look at this piece Im kinda bored,something else
data\raw\wikiart\Impressionism\guy-rose_mist-over-point-lobos-1918.jpg,Impressionism\guy-rose_mist-over-point-lobos-1918.jpg,Impressionism,guy-rose_mist-over-point-lobos-1918.jpg,I absolutely love the idea of finding a secluded view like this with a picturesque sky and the crystal blue ocean contrasted against the sky. The painting evokes feelings of happiness with the bright colors.,awe
data\raw\wikiart\Realism\nikolay-bogdanov-belsky_self-portrait.jpg,Realism\nikolay-bogdanov-belsky_self-portrait.jpg,Realism,nikolay-bogdanov-belsky_self-portrait.jpg,the man looks like he want to oppress,disgust
data\raw\wikiart\Romanticism\gustave-dore_satan-s-flight-through-chaos.jpg,Romanticism\gustave-dore_satan-s-flight-through-chaos.jpg,Romanticism,gustave-dore_satan-s-flight-through-chaos.jpg,The man looks like he has dragon wings,contentment
data\raw\wikiart\Impressionism\gregoire-boonzaier_an-old-cottage-mowbray-1933.jpg,Impressionism\gregoire-boonzaier_an-old-cottage-mowbray-1933.jpg,Impressionism,gregoire-boonzaier_an-old-cottage-mowbray-1933.jpg,It looks run down and uncared for like the house was wasted,sadness
data\raw\wikiart\Expressionism\salvador-dali_et-cognoverunt-eum-in-fractione-panis-1964.jpg,Expressionism\salvador-dali_et-cognoverunt-eum-in-fractione-panis-1964.jpg,Expressionism,salvador-dali_et-cognoverunt-eum-in-fractione-panis-1964.jpg,The group of people are seated around a table and saying a blessing before eating.,contentment
data\raw\wikiart\Realism\nicholas-roerich_pechora-general-view-of-the-courtyard-1903.jpg,Realism\nicholas-roerich_pechora-general-view-of-the-courtyard-1903.jpg,Realism,nicholas-roerich_pechora-general-view-of-the-courtyard-1903.jpg,Older buildings are beautiful and each different in their design.,awe
data\raw\wikiart\Expressionism\pablo-picasso_woman-with-comb-1906.jpg,Expressionism\pablo-picasso_woman-with-comb-1906.jpg,Expressionism,pablo-picasso_woman-with-comb-1906.jpg,"Despite the abstract technique, the painting still manages to feel somewhat erotic.",amusement
